<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.08.14	10:56:00	2009.86	2009.99	2009.61	2009.86	11	0	90
2026.08.14	10:57:00	2009.98	2010.12	2009.73	2010.12	11	0	90
2026.08.14	10:58:00	2010.12	2010.12	2009.87	2009.87	3	0	90
2026.08.14	10:59:00	2009.87	2009.99	2009.49	2009.87	19	0	90
2026.08.14	11:00:00	2009.74	2009.87	2008.75	2008.75	17	0	90
2026.08.14	11:01:00	2008.75	2008.87	2008.12	2008.12	7	0	90
2026.08.14	11:02:00	2008.00	2008.39	2008.00	2008.01	18	0	90
2026.08.14	11:03:00	2008.01	2008.02	2007.64	2007.64	14	0	90
2026.08.14	11:04:00	2007.51	2007.64	2007.51	2007.53	4	0	90
2026.08.14	11:05:00	2007.65	2007.65	2007.27	2007.27	6	0	90
2026.08.14	11:06:00	2007.28	2007.40	2006.90	2006.90	6	0	90
2026.08.14	11:07:00	2006.90	2006.90	2006.40	2006.52	8	0	90
2026.08.14	11:08:00	2006.52	2006.52	2006.02	2006.52	10	0	90
2026.08.14	11:09:00	2006.52	2006.65	2006.40	2006.51	6	0	90
2026.08.14	11:10:00	2006.51	2006.63	2006.38	2006.50	7	0	90
2026.08.14	11:11:00	2006.63	2006.63	2006.37	2006.37	7	0	90
2026.08.14	11:12:00	2006.37	2006.49	2006.23	2006.36	10	0	90
2026.08.14	11:13:00	2006.35	2006.48	2006.35	2006.48	4	0	90
2026.08.14	11:14:00	2006.48	2006.48	2006.23	2006.48	9	0	90
2026.08.14	11:15:00	2006.48	2006.48	2006.48	2006.48	1	0	90
2026.08.14	11:16:00	2006.48	2006.85	2006.47	2006.84	5	0	90
2026.08.14	11:17:00	2006.84	2007.34	2006.84	2007.34	7	0	90
2026.08.14	11:18:00	2007.34	2007.47	2007.09	2007.09	4	0	90
2026.08.14	11:19:00	2007.22	2007.22	2006.84	2006.97	4	0	90
2026.08.14	11:20:00	2006.97	2007.09	2006.84	2006.97	6	0	90
2026.08.14	11:21:00	2006.97	2006.97	2006.96	2006.96	2	0	90
2026.08.14	11:22:00	2006.96	2006.96	2006.71	2006.71	9	0	90
2026.08.14	11:23:00	2006.58	2006.58	2006.45	2006.45	3	0	90
2026.08.14	11:24:00	2006.46	2006.58	2006.33	2006.33	8	0	90
2026.08.14	11:25:00	2006.33	2006.33	2006.08	2006.09	4	0	90
2026.08.14	11:26:00	2006.09	2006.09	2005.96	2005.97	3	0	90
2026.08.14	11:27:00	2005.85	2005.98	2005.84	2005.98	3	0	90
2026.08.14	11:28:00	2005.98	2005.99	2005.49	2005.62	7	0	90
2026.08.14	11:29:00	2005.62	2006.01	2005.50	2006.01	5	0	90
2026.08.14	11:30:00	2005.88	2006.01	2005.88	2006.01	10	0	90
2026.08.14	11:31:00	2006.01	2006.13	2005.88	2006.13	6	0	90
2026.08.14	11:32:00	2006.13	2006.39	2006.01	2006.38	5	0	90
2026.08.14	11:33:00	2006.38	2006.51	2006.24	2006.36	10	0	90
2026.08.14	11:34:00	2006.49	2006.98	2006.36	2006.98	9	0	90
2026.08.14	11:35:00	2006.84	2006.84	2006.83	2006.83	2	0	90
2026.08.14	11:36:00	2006.83	2006.95	2006.71	2006.94	9	0	90
2026.08.14	11:37:00	2006.94	2006.94	2006.80	2006.80	2	0	90
2026.08.14	11:38:00	2006.92	2006.92	2006.42	2006.42	8	0	90
2026.08.14	11:39:00	2006.42	2006.42	2006.16	2006.16	7	0	90
2026.08.14	11:40:00	2006.28	2006.40	2006.28	2006.40	2	0	90
2026.08.14	11:41:00	2006.40	2006.89	2006.39	2006.76	8	0	90
2026.08.14	11:42:00	2006.89	2006.89	2006.76	2006.88	6	0	90
2026.08.14	11:43:00	2006.88	2007.75	2006.88	2007.75	5	0	90
2026.08.14	11:44:00	2007.75	2007.88	2007.75	2007.87	3	0	90
2026.08.14	11:45:00	2007.88	2007.88	2007.62	2007.88	6	0	90
2026.08.14	11:46:00	2007.88	2007.88	2007.75	2007.87	4	0	90
2026.08.14	11:47:00	2007.87	2008.01	2007.87	2008.01	3	0	90
2026.08.14	11:48:00	2008.01	2008.50	2008.01	2008.38	6	0	90
2026.08.14	11:49:00	2008.39	2008.52	2008.26	2008.52	4	0	90
2026.08.14	11:50:00	2008.52	2008.53	2008.40	2008.53	4	0	90
2026.08.14	11:51:00	2008.54	2008.92	2008.41	2008.41	8	0	90
2026.08.14	11:52:00	2008.54	2008.91	2008.54	2008.65	9	0	90
2026.08.14	11:53:00	2008.53	2008.79	2008.53	2008.79	8	0	90
2026.08.14	11:54:00	2008.91	2009.04	2008.91	2009.04	2	0	90
2026.08.14	11:55:00	2009.03	2009.41	2008.90	2008.90	8	0	90
2026.08.14	11:56:00	2008.90	2008.90	2008.64	2008.64	3	0	90
2026.08.14	11:57:00	2008.52	2008.78	2008.52	2008.65	3	0	90
2026.08.14	11:58:00	2008.78	2008.78	2008.65	2008.78	3	0	90
2026.08.14	11:59:00	2008.65	2008.78	2008.40	2008.40	7	0	90
2026.08.14	12:00:00	2008.40	2008.40	2007.77	2007.77	11	0	90
2026.08.14	12:01:00	2007.76	2007.89	2007.52	2007.76	7	0	90
2026.08.14	12:02:00	2007.76	2007.89	2007.64	2007.88	12	0	90
2026.08.14	12:03:00	2007.88	2008.00	2007.88	2007.88	3	0	90
2026.08.14	12:04:00	2007.88	2008.00	2007.87	2008.00	4	0	90
2026.08.14	12:05:00	2008.00	2008.00	2007.99	2007.99	2	0	90
2026.08.14	12:06:00	2007.99	2008.11	2007.86	2007.86	4	0	90
2026.08.14	12:07:00	2007.86	2007.98	2007.86	2007.98	2	0	90
2026.08.14	12:08:00	2007.98	2007.98	2007.86	2007.98	5	0	90
2026.08.14	12:09:00	2007.86	2007.98	2007.86	2007.86	3	0	90
2026.08.14	12:10:00	2007.85	2007.85	2007.60	2007.72	6	0	90
2026.08.14	12:11:00	2007.84	2007.84	2007.72	2007.84	5	0	90
2026.08.14	12:12:00	2007.84	2008.34	2007.84	2008.34	4	0	90
2026.08.14	12:13:00	2008.34	2008.35	2008.22	2008.34	6	0	90
2026.08.14	12:14:00	2008.34	2008.34	2008.22	2008.34	5	0	90
2026.08.14	12:15:00	2008.34	2008.35	2008.22	2008.35	3	0	90
2026.08.14	12:16:00	2008.35	2008.36	2008.23	2008.23	3	0	90
2026.08.14	12:17:00	2008.23	2008.36	2008.23	2008.35	9	0	90
2026.08.14	12:18:00	2008.22	2008.34	2008.09	2008.21	8	0	90
2026.08.14	12:19:00	2008.21	2008.34	2008.09	2008.34	5	0	90
2026.08.14	12:20:00	2008.22	2008.34	2008.09	2008.33	7	0	90
2026.08.14	12:21:00	2008.32	2008.32	2007.94	2007.94	4	0	90
2026.08.14	12:22:00	2007.94	2008.31	2007.81	2007.93	7	0	90
2026.08.14	12:23:00	2007.69	2007.83	2007.57	2007.83	7	0	90
2026.08.14	12:24:00	2007.70	2007.83	2007.70	2007.71	5	0	90
2026.08.14	12:25:00	2007.84	2007.97	2007.84	2007.97	5	0	90
2026.08.14	12:26:00	2007.97	2007.98	2007.85	2007.86	6	0	90
2026.08.14	12:27:00	2007.87	2008.00	2007.74	2007.88	6	0	90
2026.08.14	12:28:00	2007.88	2008.02	2007.88	2008.02	6	0	90
2026.08.14	12:29:00	2007.90	2008.04	2007.90	2008.04	5	0	90
2026.08.14	12:30:00	2008.04	2008.11	2007.92	2007.97	4	0	90
2026.08.14	12:31:00	2007.85	2007.99	2007.85	2007.99	4	0	90
2026.08.14	12:32:00	2008.10	2008.22	2008.09	2008.11	4	0	90
2026.08.14	12:33:00	2008.24	2008.37	2008.12	2008.12	4	0	90
2026.08.14	12:34:00	2007.98	2008.10	2007.73	2007.87	8	0	90
2026.08.14	12:35:00	2007.86	2008.11	2007.36	2007.49	9	0	90
2026.08.14	12:36:00	2007.61	2007.61	2007.24	2007.49	6	0	90
2026.08.14	12:37:00	2007.36	2007.74	2007.36	2007.49	7	0	90
2026.08.14	12:38:00	2007.61	2007.73	2007.36	2007.36	7	0	90
2026.08.14	12:39:00	2007.24	2007.49	2007.24	2007.49	4	0	90
2026.08.14	12:40:00	2007.37	2007.37	2007.00	2007.13	8	0	90
2026.08.14	12:41:00	2007.25	2007.50	2007.25	2007.50	6	0	90
2026.08.14	12:42:00	2007.62	2007.87	2007.62	2007.74	6	0	90
2026.08.14	12:43:00	2007.86	2008.22	2007.85	2008.22	5	0	90
2026.08.14	12:44:00	2008.09	2008.46	2008.09	2008.46	5	0	90
2026.08.14	12:45:00	2008.33	2008.45	2008.08	2008.08	5	0	90
2026.08.14	12:46:00	2008.20	2008.20	2007.95	2008.20	7	0	90
2026.08.14	12:47:00	2008.07	2008.45	2007.95	2008.45	7	0	90
2026.08.14	12:48:00	2008.64	2008.64	2008.39	2008.51	6	0	90
2026.08.14	12:49:00	2008.63	2008.63	2008.63	2008.63	1	0	90
2026.08.14	12:50:00	2008.75	2008.88	2008.63	2008.76	6	0	90
2026.08.14	12:51:00	2008.64	2008.90	2008.64	2008.89	11	0	90
2026.08.14	12:52:00	2009.14	2009.39	2009.13	2009.26	9	0	90
2026.08.14	12:53:00	2009.38	2009.39	2009.14	2009.39	13	0	90
2026.08.14	12:54:00	2009.26	2009.38	2009.01	2009.14	8	0	90
2026.08.14	12:55:00	2009.01	2009.39	2009.01	2009.39	7	0	90
2026.08.14	12:56:00	2009.51	2009.63	2009.38	2009.50	10	0	90
2026.08.14	12:57:00	2009.75	2009.87	2009.74	2009.74	4	0	90
2026.08.14	12:58:00	2009.73	2010.34	2009.73	2010.09	11	0	90
2026.08.14	12:59:00	2010.22	2010.22	2010.09	2010.21	6	0	90
2026.08.14	13:00:00	2010.32	2010.44	2010.31	2010.44	4	0	90
2026.08.14	13:01:00	2010.55	2010.55	2010.17	2010.30	8	0	90
2026.08.14	13:02:00	2010.17	2010.30	2009.79	2009.92	11	0	90
2026.08.14	13:03:00	2009.80	2010.04	2009.80	2009.92	5	0	90
2026.08.14	13:04:00	2009.68	2010.05	2009.68	2010.05	4	0	90
2026.08.14	13:05:00	2009.81	2009.81	2009.81	2009.81	1	0	90
2026.08.14	13:06:00	2009.48	2009.48	2008.98	2008.98	9	0	90
2026.08.14	13:07:00	2008.85	2008.85	2008.48	2008.48	6	0	90
2026.08.14	13:08:00	2008.60	2008.85	2008.60	2008.60	7	0	90
2026.08.14	13:09:00	2008.85	2008.98	2008.73	2008.85	6	0	90
2026.08.14	13:10:00	2008.98	2009.09	2008.85	2009.09	3	0	90
2026.08.14	13:11:00	2008.98	2008.98	2008.98	2008.98	1	0	90
2026.08.14	13:12:00	2009.22	2009.35	2009.10	2009.10	4	0	90
2026.08.14	13:13:00	2009.21	2009.21	2008.97	2008.99	3	0	90
2026.08.14	13:14:00	2008.85	2008.99	2008.85	2008.99	4	0	90
2026.08.14	13:15:00	2008.86	2009.01	2008.86	2008.87	4	0	90
2026.08.14	13:16:00	2008.74	2009.14	2008.74	2008.90	7	0	90
2026.08.14	13:17:00	2009.01	2009.02	2008.65	2008.65	5	0	90
2026.08.14	13:18:00	2008.78	2008.89	2008.64	2008.64	6	0	90
2026.08.14	13:19:00	2008.79	2008.90	2008.65	2008.77	5	0	90
2026.08.14	13:20:00	2008.90	2009.15	2008.90	2009.15	3	0	90
2026.08.14	13:21:00	2009.28	2009.40	2009.15	2009.27	4	0	90
2026.08.14	13:22:00	2009.17	2009.30	2009.17	2009.30	6	0	90
2026.08.14	13:23:00	2009.03	2009.15	2008.67	2008.67	5	0	90
2026.08.14	13:25:00	2008.66	2008.95	2008.66	2008.83	5	0	90
2026.08.14	13:26:00	2008.79	2009.06	2008.79	2009.05	12	0	90
2026.08.14	13:27:00	2009.18	2009.18	2009.05	2009.05	2	0	90
2026.08.14	13:28:00	2009.03	2009.03	2009.03	2009.03	1	0	90
2026.08.14	13:29:00	2009.13	2009.40	2009.13	2009.25	9	0	90
2026.08.14	13:30:00	2009.38	2009.40	2009.26	2009.38	6	0	90
2026.08.14	13:31:00	2009.39	2009.39	2009.26	2009.27	5	0	90
2026.08.14	13:32:00	2009.15	2009.30	2009.15	2009.28	7	0	90
2026.08.14	13:33:00	2009.30	2009.31	2009.16	2009.16	10	0	90
2026.08.14	13:34:00	2009.29	2009.31	2009.19	2009.19	4	0	90
2026.08.14	13:35:00	2009.05	2009.06	2008.94	2009.06	3	0	90
2026.08.14	13:36:00	2009.18	2009.18	2008.80	2008.80	11	0	90
2026.08.14	13:37:00	2008.92	2008.92	2008.65	2008.65	4	0	90
2026.08.14	13:39:00	2008.76	2009.01	2008.76	2009.01	2	0	90
2026.08.14	13:40:00	2009.27	2009.76	2009.25	2009.74	6	0	90
2026.08.14	13:41:00	2009.61	2009.74	2009.00	2009.00	8	0	90
2026.08.14	13:42:00	2008.75	2009.02	2008.75	2009.02	7	0	90
2026.08.14	13:43:00	2009.14	2009.28	2009.14	2009.14	4	0	90
2026.08.14	13:44:00	2009.27	2009.27	2009.27	2009.27	1	0	90
2026.08.14	13:45:00	2009.05	2009.53	2009.05	2009.16	6	0	90
2026.08.14	13:46:00	2009.05	2009.05	2009.05	2009.05	1	0	90
2026.08.14	13:47:00	2008.93	2008.93	2008.81	2008.82	3	0	90
2026.08.14	13:48:00	2008.71	2008.71	2008.46	2008.59	3	0	90
2026.08.14	13:49:00	2008.72	2008.72	2008.72	2008.72	1	0	90
2026.08.14	13:50:00	2008.60	2008.73	2008.48	2008.48	13	0	90
2026.08.14	13:51:00	2008.36	2008.49	2008.24	2008.49	6	0	90
2026.08.14	13:52:00	2008.37	2008.49	2007.87	2007.88	7	0	90
2026.08.14	13:53:00	2008.00	2008.00	2007.76	2007.89	4	0	90
2026.08.14	13:54:00	2007.64	2007.77	2007.15	2007.28	10	0	90
2026.08.14	13:55:00	2007.16	2007.16	2006.99	2007.00	6	0	90
2026.08.14	13:56:00	2007.12	2007.13	2007.00	2007.13	5	0	90
2026.08.14	13:57:00	2007.37	2007.50	2007.25	2007.50	12	0	90
2026.08.14	13:58:00	2007.37	2007.50	2007.25	2007.37	6	0	90
2026.08.14	13:59:00	2007.49	2007.49	2007.37	2007.37	4	0	90
2026.08.14	14:00:00	2007.24	2007.24	2007.12	2007.12	4	0	90
2026.08.14	14:01:00	2007.25	2007.25	2006.62	2006.62	6	0	90
2026.08.14	14:02:00	2006.76	2006.76	2006.14	2006.38	13	0	90
2026.08.14	14:03:00	2006.26	2006.63	2006.26	2006.38	10	0	90
2026.08.14	14:04:00	2006.51	2006.76	2006.38	2006.63	8	0	90
2026.08.14	14:05:00	2006.51	2006.76	2006.51	2006.64	3	0	90
2026.08.14	14:06:00	2006.52	2006.64	2006.52	2006.64	4	0	90
2026.08.14	14:07:00	2006.51	2006.63	2006.50	2006.50	3	0	90
2026.08.14	14:08:00	2006.62	2006.62	2006.49	2006.61	3	0	90
2026.08.14	14:09:00	2006.36	2006.49	2006.24	2006.24	6	0	90
2026.08.14	14:10:00	2006.36	2006.61	2006.11	2006.60	9	0	90
2026.08.14	14:11:00	2006.48	2006.60	2006.48	2006.60	2	0	90
2026.08.14	14:12:00	2006.72	2006.97	2006.72	2006.97	4	0	90
2026.08.14	14:13:00	2007.09	2007.09	2006.97	2007.09	7	0	90
2026.08.14	14:14:00	2007.22	2007.22	2006.97	2006.97	3	0	90
2026.08.14	14:15:00	2006.85	2006.85	2006.60	2006.61	4	0	90
2026.08.14	14:16:00	2006.73	2007.02	2006.73	2007.02	4	0	90
2026.08.14	14:17:00	2006.89	2007.29	2006.89	2007.14	9	0	90
2026.08.14	14:18:00	2007.39	2007.64	2007.39	2007.64	5	0	90
2026.08.14	14:19:00	2007.52	2007.89	2007.52	2007.76	4	0	90
2026.08.14	14:20:00	2007.63	2007.77	2007.52	2007.52	3	0	90
2026.08.14	14:21:00	2007.65	2007.65	2007.38	2007.51	4	0	90
2026.08.14	14:22:00	2007.38	2007.38	2007.13	2007.26	3	0	90
2026.08.14	14:23:00	2007.45	2007.45	2007.45	2007.45	1	0	90
2026.08.14	14:24:00	2007.32	2007.69	2007.32	2007.69	6	0	90
2026.08.14	14:25:00	2007.68	2007.80	2007.55	2007.68	7	0	90
2026.08.14	14:26:00	2007.67	2008.05	2007.67	2007.92	5	0	90
2026.08.14	14:27:00	2007.82	2007.94	2007.82	2007.94	2	0	90
2026.08.14	14:28:00	2008.06	2008.31	2007.94	2008.31	4	0	90
2026.08.14	14:29:00	2008.43	2008.68	2008.31	2008.31	7	0	90
2026.08.14	14:30:00	2008.19	2008.19	2007.69	2007.82	7	0	90
2026.08.14	14:31:00	2007.83	2007.96	2007.83	2007.96	2	0	90
2026.08.14	14:32:00	2008.08	2008.09	2007.71	2007.97	8	0	90
2026.08.14	14:33:00	2007.84	2007.99	2007.84	2007.86	3	0	90
2026.08.14	14:34:00	2007.76	2008.13	2007.76	2008.01	4	0	90
2026.08.14	14:35:00	2008.26	2008.51	2008.13	2008.51	5	0	90
2026.08.14	14:36:00	2008.26	2008.39	2008.14	2008.14	8	0	90
2026.08.14	14:37:00	2008.27	2008.27	2008.14	2008.27	3	0	90
2026.08.14	14:38:00	2008.28	2008.29	2008.15	2008.29	3	0	90
2026.08.14	14:39:00	2008.05	2008.30	2008.05	2008.30	8	0	90
2026.08.14	14:40:00	2008.18	2008.31	2008.06	2008.06	10	0	90
2026.08.14	14:41:00	2007.94	2008.20	2007.94	2008.07	6	0	90
2026.08.14	14:42:00	2008.20	2008.20	2007.83	2007.95	11	0	90
2026.08.14	14:43:00	2007.96	2007.96	2007.83	2007.95	3	0	90
2026.08.14	14:44:00	2007.96	2007.96	2007.96	2007.96	1	0	90
2026.08.14	14:45:00	2008.09	2008.09	2007.83	2007.83	3	0	90
2026.08.14	14:46:00	2007.71	2007.71	2007.58	2007.58	4	0	90
2026.08.14	14:47:00	2007.45	2007.58	2007.45	2007.58	10	0	90
2026.08.14	14:48:00	2007.45	2007.57	2007.33	2007.57	4	0	90
2026.08.14	14:49:00	2007.44	2007.57	2007.44	2007.57	2	0	90
2026.08.14	14:50:00	2007.69	2007.81	2007.68	2007.68	5	0	90
2026.08.14	14:51:00	2007.55	2007.80	2007.55	2007.67	6	0	90
2026.08.14	14:53:00	2007.78	2007.78	2007.03	2007.03	5	0	90
2026.08.14	14:54:00	2007.15	2007.41	2007.15	2007.28	3	0	90
2026.08.14	14:55:00	2007.16	2007.54	2007.16	2007.54	8	0	90
2026.08.14	14:56:00	2007.42	2007.54	2007.41	2007.54	3	0	90
2026.08.14	14:57:00	2007.41	2007.41	2007.15	2007.15	3	0	90
2026.08.14	14:58:00	2007.14	2007.14	2007.14	2007.14	1	0	90
2026.08.14	14:59:00	2007.27	2007.27	2006.77	2007.01	7	0	90
2026.08.14	15:00:00	2006.89	2007.26	2006.89	2007.26	5	0	90
2026.08.14	15:01:00	2007.38	2007.38	2007.25	2007.37	5	0	90
2026.08.14	15:02:00	2007.25	2007.50	2007.25	2007.50	6	0	90
2026.08.14	15:03:00	2007.62	2007.62	2007.36	2007.36	4	0	90
2026.08.14	15:04:00	2007.49	2007.61	2007.24	2007.61	7	0	90
2026.08.14	15:05:00	2007.48	2007.48	2007.36	2007.36	2	0	90
2026.08.14	15:06:00	2007.61	2007.98	2007.48	2007.85	6	0	90
2026.08.14	15:07:00	2007.73	2008.23	2007.73	2007.85	9	0	90
2026.08.14	15:08:00	2007.98	2008.10	2007.85	2007.98	7	0	90
2026.08.14	15:09:00	2007.99	2007.99	2007.73	2007.73	3	0	90
2026.08.14	15:10:00	2007.48	2007.48	2007.35	2007.48	3	0	90
2026.08.14	15:11:00	2007.35	2007.35	2007.35	2007.35	1	0	90
2026.08.14	15:12:00	2007.23	2007.48	2007.23	2007.48	6	0	90
2026.08.14	15:13:00	2007.60	2007.73	2007.11	2007.23	11	0	90
2026.08.14	15:14:00	2007.48	2007.49	2007.24	2007.36	5	0	90
2026.08.14	15:15:00	2007.36	2007.50	2007.25	2007.38	6	0	90
2026.08.14	15:16:00	2007.25	2007.63	2007.25	2007.63	3	0	90
2026.08.14	15:17:00	2007.62	2008.24	2007.62	2008.12	6	0	90
2026.08.14	15:18:00	2008.24	2008.24	2008.11	2008.24	5	0	90
2026.08.14	15:20:00	2008.12	2008.37	2008.12	2008.37	3	0	90
2026.08.14	15:21:00	2008.24	2008.24	2008.00	2008.00	3	0	90
2026.08.14	15:22:00	2007.88	2008.02	2007.76	2008.02	6	0	90
2026.08.14	15:23:00	2007.89	2008.40	2007.89	2008.40	8	0	90
2026.08.14	15:24:00	2008.52	2008.52	2008.28	2008.40	12	0	90
2026.08.14	15:25:00	2008.53	2008.53	2008.03	2008.29	7	0	90
2026.08.14	15:26:00	2008.42	2008.43	2008.18	2008.31	6	0	90
2026.08.14	15:27:00	2008.43	2008.44	2008.31	2008.31	3	0	90
2026.08.14	15:28:00	2008.44	2008.53	2008.28	2008.28	6	0	90
2026.08.14	15:29:00	2008.16	2008.17	2008.16	2008.17	2	0	90
2026.08.14	15:30:00	2007.92	2008.05	2007.67	2007.80	7	0	90
2026.08.14	15:31:00	2007.93	2008.05	2007.79	2007.79	9	0	90
2026.08.14	15:32:00	2007.66	2007.66	2007.29	2007.29	6	0	90
2026.08.14	15:33:00	2007.41	2007.54	2007.16	2007.16	9	0	90
2026.08.14	15:34:00	2007.28	2007.40	2006.90	2006.90	8	0	90
2026.08.14	15:35:00	2006.78	2006.78	2006.40	2006.40	8	0	90
2026.08.14	15:36:00	2006.52	2006.52	2006.02	2006.02	4	0	90
2026.08.14	15:37:00	2006.03	2006.28	2006.03	2006.28	3	0	90
2026.08.14	15:38:00	2006.40	2006.53	2006.40	2006.40	5	0	90
2026.08.14	15:39:00	2006.28	2006.53	2006.16	2006.16	4	0	90
2026.08.14	15:40:00	2006.28	2006.98	2006.28	2006.98	9	0	90
2026.08.14	15:41:00	2006.82	2006.86	2006.46	2006.86	10	0	90
2026.08.14	15:42:00	2006.70	2006.86	2006.61	2006.70	6	0	90
2026.08.14	15:43:00	2006.57	2006.69	2006.57	2006.69	2	0	90
2026.08.14	15:44:00	2006.56	2006.69	2006.56	2006.57	4	0	90
2026.08.14	15:45:00	2006.55	2006.67	2006.42	2006.66	7	0	90
2026.08.14	15:46:00	2006.54	2006.54	2006.29	2006.29	9	0	90
2026.08.14	15:47:00	2006.16	2006.41	2006.16	2006.41	3	0	90
2026.08.14	15:48:00	2006.28	2006.41	2006.28	2006.41	2	0	90
2026.08.14	15:49:00	2006.28	2006.52	2006.28	2006.40	4	0	90
2026.08.14	15:50:00	2006.27	2006.27	2006.27	2006.27	1	0	90
2026.08.14	15:51:00	2006.03	2006.15	2005.78	2005.78	4	0	90
2026.08.14	15:52:00	2005.90	2005.90	2005.65	2005.90	6	0	90
2026.08.14	15:53:00	2006.03	2006.03	2005.91	2005.91	4	0	90
2026.08.14	15:54:00	2005.78	2006.04	2005.78	2005.92	8	0	90
2026.08.14	15:55:00	2006.04	2006.18	2005.92	2006.18	6	0	90
2026.08.14	15:56:00	2006.42	2006.55	2006.42	2006.42	3	0	90
2026.08.14	15:57:00	2006.30	2006.68	2005.81	2005.81	10	0	90
2026.08.14	15:58:00	2005.82	2005.82	2005.32	2005.43	14	0	90
2026.08.14	15:59:00	2005.45	2005.45	2005.33	2005.33	2	0	90
2026.08.14	16:00:00	2005.21	2005.82	2004.83	2005.69	12	0	90
2026.08.14	16:01:00	2005.81	2006.05	2005.68	2005.92	6	0	90
2026.08.14	16:02:00	2005.80	2005.92	2005.55	2005.92	10	0	90
2026.08.14	16:03:00	2006.17	2006.17	2005.79	2005.79	7	0	90
2026.08.14	16:04:00	2005.67	2005.67	2005.67	2005.67	1	0	90
2026.08.14	16:05:00	2005.54	2005.54	2005.17	2005.41	9	0	90
2026.08.14	16:06:00	2005.29	2005.41	2005.16	2005.16	5	0	90
2026.08.14	16:07:00	2005.15	2005.52	2005.15	2005.52	7	0	90
2026.08.14	16:08:00	2005.40	2005.52	2005.27	2005.52	5	0	90
2026.08.14	16:09:00	2005.39	2005.64	2005.39	2005.52	8	0	90
2026.08.14	16:10:00	2005.40	2005.53	2005.27	2005.53	11	0	90
2026.08.14	16:11:00	2005.65	2006.03	2005.53	2005.78	10	0	90
2026.08.14	16:12:00	2006.03	2006.40	2006.03	2006.40	6	0	90
2026.08.14	16:13:00	2006.52	2006.65	2006.39	2006.39	5	0	90
2026.08.14	16:14:00	2006.52	2006.64	2006.51	2006.51	7	0	90
2026.08.17	10:05:00	2013.96	2014.21	2012.54	2013.59	26	0	90
2026.08.17	10:06:00	2013.71	2014.21	2013.47	2013.47	21	0	90
2026.08.17	10:07:00	2013.71	2014.09	2013.09	2013.09	24	0	90
2026.08.17	10:08:00	2012.97	2013.47	2012.10	2012.10	16	0	90
2026.08.17	10:09:00	2012.34	2013.34	2012.34	2013.22	21	0	90
2026.08.17	10:10:00	2012.97	2013.47	2012.84	2013.47	14	0	90
2026.08.17	10:11:00	2013.59	2013.59	2012.35	2012.72	25	0	90
2026.08.17	10:12:00	2012.59	2012.72	2012.10	2012.22	12	0	90
2026.08.17	10:13:00	2012.10	2012.84	2012.10	2012.84	13	0	90
2026.08.17	10:14:00	2012.72	2013.34	2012.72	2013.22	14	0	90
2026.08.17	10:15:00	2013.09	2013.09	2011.97	2012.47	13	0	90
2026.08.17	10:16:00	2012.22	2012.84	2011.72	2012.72	19	0	90
2026.08.17	10:17:00	2012.84	2013.46	2012.72	2013.46	16	0	90
2026.08.17	10:18:00	2013.58	2013.58	2013.20	2013.45	13	0	90
2026.08.17	10:19:00	2013.32	2013.56	2013.20	2013.44	6	0	90
2026.08.17	10:20:00	2013.31	2013.31	2012.70	2013.07	12	0	90
2026.08.17	10:21:00	2013.20	2013.56	2013.18	2013.18	8	0	90
2026.08.17	10:22:00	2013.41	2013.53	2013.40	2013.53	3	0	90
2026.08.17	10:23:00	2013.64	2013.64	2013.37	2013.62	11	0	90
2026.08.17	10:24:00	2013.49	2013.97	2013.36	2013.72	13	0	90
2026.08.17	10:25:00	2013.60	2014.09	2013.47	2014.08	14	0	90
2026.08.17	10:26:00	2013.95	2014.16	2013.80	2013.91	7	0	90
2026.08.17	10:27:00	2013.78	2014.15	2013.66	2014.03	10	0	90
2026.08.17	10:28:00	2013.90	2015.01	2013.78	2014.88	24	0	90
2026.08.17	10:29:00	2015.01	2015.25	2014.63	2015.12	18	0	90
2026.08.17	10:30:00	2015.24	2015.24	2014.74	2014.99	20	0	90
2026.08.17	10:31:00	2014.86	2014.98	2014.61	2014.98	13	0	90
2026.08.17	10:32:00	2014.73	2015.22	2014.72	2014.84	12	0	90
2026.08.17	10:33:00	2014.71	2014.71	2014.15	2014.15	14	0	90
2026.08.17	10:34:00	2014.02	2014.15	2013.75	2013.75	16	0	90
2026.08.17	10:35:00	2013.63	2013.99	2013.25	2013.99	11	0	90
2026.08.17	10:36:00	2014.11	2014.11	2013.58	2013.58	11	0	90
2026.08.17	10:37:00	2013.46	2013.69	2013.19	2013.19	10	0	90
2026.08.17	10:38:00	2013.18	2013.18	2012.80	2012.80	6	0	90
2026.08.17	10:39:00	2012.67	2013.13	2012.67	2013.13	12	0	90
2026.08.17	10:40:00	2013.38	2013.62	2013.25	2013.62	14	0	90
2026.08.17	10:41:00	2013.75	2013.75	2013.37	2013.37	8	0	90
2026.08.17	10:42:00	2013.50	2013.50	2013.12	2013.12	14	0	90
2026.08.17	10:43:00	2013.37	2013.37	2012.99	2013.12	7	0	90
2026.08.17	10:44:00	2012.99	2013.23	2012.99	2013.23	5	0	90
2026.08.17	10:45:00	2013.36	2013.72	2013.35	2013.47	8	0	90
2026.08.17	10:46:00	2013.59	2013.84	2013.59	2013.70	7	0	90
